Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number, AP Amount (£) ,Description
Department of Health,03K,31/01/2020,Other Gen Supplies & Srv,NON RECURRENT PROGRAMMES,DELOITTE MCS LTD,8000880102,"154,980.00",ACUTE SERVICES REVIEW
Department of Health,03K,31/01/2020,Hcare Srv Rec Fdtn Trust-CQUIN,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,56405314,"315,222.00",SLA JAN 20
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR P A WEBSTER & PARTNERS,KHU000037918,"-90,843.26",GMS JAN 20
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR P A WEBSTER & PARTNERS,KHU000037919,"258,178.02",GMS JAN 20
Department of Health,03K,31/01/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,4000001096,"521,320.00",A&E SLA JANUARY 2020
Department of Health,03K,31/01/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,ELITE CARE SOLUTIONS,47263,"30,755.20",CARE 09/12/19 - 05/01/20
Department of Health,03K,31/01/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,ELYSIUM HEALTHCARE LTD,HLH00589,"33,035.15",CARE DECEMBER 2019
Department of Health,03K,31/01/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1589B169658,"37,814.60",FNC DEC 19
Department of Health,03K,31/01/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1589D169658,"26,013.61",CHC DECEMBER 2019
Department of Health,03K,31/01/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,HAVENMERE HEALTH CARE LTD,1602169658,"34,036.11",SS DECEMBER 2019
Department of Health,03K,31/01/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0028883,"654,651.39",DECEMBER 2019 BLOCK
Department of Health,03K,31/01/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0029297,"1,134,338.15",JANUARY 2020 BLOCK
Department of Health,03K,31/01/2020,LPF Management Fees,PRIMARY CARE IT,KIER BUSINESS SERVICES LTD,10200504,"52,778.40",SLA JAN 20
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000037920,"-62,653.75",GMS JAN 20
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000037921,"223,335.35",GMS JAN 20
Department of Health,03K,31/01/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410144062,"70,338.00",SLA DEC 19
Department of Health,03K,31/01/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1490018629,"-72,657.06",QTR 2 19/20 ACTUAL ACTIVITY REC
Department of Health,03K,31/01/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410146287,"70,338.00",SLA JAN 20
Department of Health,03K,31/01/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH CONTRACTS,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,2000019925,"25,764.00",NCA SEPTEMBER 19
Department of Health,03K,31/01/2020,Clinical&Medical-Voluntary Sector,HOSPICES,LINDSEY LODGE HOSPICE,LLH1212,"67,760.00",END OF LIFE AND PALATIVE CARE FUNDING 19/20
Department of Health,03K,31/01/2020,Clinical&Medical-Voluntary Sector,HOSPICES,LINDSEY LODGE HOSPICE,PPLLH1216,"124,293.25",GRANT Q4
Department of Health,03K,31/01/2020,Clinical&Medical-Independent Sector,NCAS/OATS,NEW MEDICAL SYSTEMS LTD,2250,"58,193.73",MINOR EYE SURGERY PROCEDURES DEC 19
Department of Health,03K,31/01/2020,Basic Sal-Rechgs to-from Other NHS,CEO/ BOARD OFFICE,NHS HULL CCG,7015500854,"34,159.78",RECHARGE E SAYNER & E LATIMER OCT - DEC 19
Department of Health,03K,31/01/2020,Basic Sal-Rechgs to-from Other NHS,CEO/ BOARD OFFICE,NHS HULL CCG,7015500857,"28,217.67",HR SERVICES OCT - DEC 19
Department of Health,03K,31/01/2020,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,H243021,"-29,905.81",FM BALANCING CHARGE 01/04/18 - 31/03/19
Department of Health,03K,31/01/2020,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,H243031,"-60,840.69",FM BALANCING CHARGE 01/04/18 - 31/03/19
Department of Health,03K,31/01/2020,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,H279609,"27,526.50",TENANT SERVICE CHARGE 01/01/20 - 31/03/20
Department of Health,03K,31/01/2020,Soc Care-Re-ablement services,REABLEMENT,NORTH LINCOLNSHIRE COUNCIL,105734-08-JAN-2020,"576,916.67",BCF PAYMENT JAN 20
Department of Health,03K,31/01/2020,Services From Local Authorities,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,NORTH LINCOLNSHIRE COUNCIL,A0040390,"92,271.60",BROKERAGE AND MARKET MANAGEMENT OF DOM CARE JUN 19 - MAR 20
Department of Health,03K,31/01/2020,Cont Care- Prior Year Payments,ADULT JOINT FUNDED CONTINUING CARE,NORTH LINCOLNSHIRE COUNCIL,A0041455,"102,711.00",BROADCARE 05/03/18 - 28/07/19
Department of Health,03K,31/01/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400025720,"9,543,222.00",JANUARY 2018/19 BLOCK
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OSWALD ROAD MEDICAL SURGERY,KHU000037923,"55,890.30",GMS JAN 20
Department of Health,03K,31/01/2020,Miscellaneous Expenditure (L9),GP FORWARD VIEW,OSWALD ROAD MEDICAL SURGERY,PCNDOCCG1219,"31,189.37",WEST NETOWORK DEVELOPMENT SUPPORT FUND DECENBER 2019 DEVELOPMENT PLAN
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000037936,"-71,678.72",GMS JAN 20
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000037937,"283,563.60",GMS JAN 20
Department of Health,03K,31/01/2020,Miscellaneous Expenditure (L9),GP FORWARD VIEW,RIVERSIDE SURGERY,R860,"32,401.50",EXTENDED ACCESS JAN 2020 EAST NETOWRK PCN PRACTICES
Department of Health,03K,31/01/2020,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,88020,"1,201,046.00",SLA JAN 20
Department of Health,03K,31/01/2020,Miscellaneous Expenditure (L9),GP FORWARD VIEW,SAFECARE NETWORK LTD,INV0224,"26,666.67",SAFE SERVICE DECEMBER 2019
Department of Health,03K,31/01/2020,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,SAVOY VENTURES LTD,9889,"144,648.00",PTS JANUARY 2020
Department of Health,03K,31/01/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE CHILDRENS SERVICES,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,2100206156,"43,074.00",JANUARY 2020 SLA INC 50% CQUIN
Department of Health,03K,31/01/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4000586224,"125,201.00",JANUARY 2020 BLOCK 
Department of Health,03K,31/01/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5000046211,"-56,115.00",QTR 2 FREEZE DATE UNDERPERFORMANCE 19/20
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000037934,"62,581.44",GMS JAN 20
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000037924,"-119,445.06",GMS JAN 20
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000037925,"384,942.20",GMS JAN 20
Department of Health,03K,31/01/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03KHULPF192010,"118,647.00",JANUARY 2020 BLOCK
Department of Health,03K,31/01/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03KHULREC181912,"36,700.19",RECONCILIATION 
Department of Health,03K,31/01/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ST HUGHS HOSPITAL,LINCNJAN2020,"110,132.42",JANUARY 2020 PROCEDURES 
Department of Health,03K,31/01/2020,Cont Care- Prior Year Payments,MENTAL HEALTH SERVICES - ADULTS,ST MARYS HOSPITALS LTD,SM0000002230,"45,360.00",CARE 24/12/18 - 03/03/19
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000037926,"-53,078.75",GMS JAN 20
Department of Health,03K,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000037927,"239,593.06",GMS JAN 20
Department of Health,03K,31/01/2020,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,602725,"96,179.86",SLA JAN 20
Department of Health,03K,31/01/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301159281,"41,635.71",RECONCILIATION OCT 19
Department of Health,03K,31/01/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301162282,"51,917.04",NOVEMBER 2019 BLOCK
Department of Health,03K,31/01/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301163282,"130,000.00",NL DERM BLOCK JANUARY 2020
Department of Health,03K,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST COMMON LANE TEACHING PRACTICE,KHU000037732,"78,136.08",GMS JAN 20
Department of Health,03K,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST TOWN SURGERY,KHU000037734,"31,656.15",GMS JAN 20
Department of Health,03K,31/01/2020,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810028754,"37,537.65",NHS111 JANUARY 2020
