Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number, AP Amount (£) ,Description
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,CENTRAL SURGERY BARTON HUMBER,KHU000041255,"290,033.90",GP CONTRACTS
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CHURCH LANE MEDICAL CENTRE,KHU000041251,"92,348.36",GP CONTRACTS
Department of Health,03K,31/10/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,CORE CARE LINKS,KHU000041078,"76,940.18",GP CONTRACTS
Department of Health,03K,31/10/2020,Hcare Srv Rec Fdtn Trust-Non Contract,LEARNING DIFFICULTIES,CUMBRIA NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,03KBP062001XX,"54,828.27",SLA NOV 20
Department of Health,03K,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,03KBP062002XX,"312,178.44",SLA NOV 20
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR P A WEBSTER & PARTNERS,KHU000041256,"-84,463.17",GP CONTRACTS
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR P A WEBSTER & PARTNERS,KHU000041257,"264,839.46",GP CONTRACTS
Department of Health,03K,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,03KBP062003XX,"539,258.85",SLA NOV 20
Department of Health,03K,31/10/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,ELYSIUM HEALTHCARE LTD,HLH00800,"31,969.50",Named patient bed fees Oct 20
Department of Health,03K,31/10/2020,Computer Software/License,MEDICINES MANAGEMENT - CLINICAL,FIRST DATABANK UK LTD,2008200590006,"71,912.81",OPTIMISE RIX END USER LICENCE FEE SEPT 2020 - AUG 2021
Department of Health,03K,31/10/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,17636C169658,"25,174.46",FNC CHC SEPT 20
Department of Health,03K,31/10/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1763B169658,"36,594.78",FNC CHC SEPT 20
Department of Health,03K,31/10/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,HAVENMERE HEALTH CARE LTD,1775169658,"42,029.40",SPECIALIST SERVICES SEPT 20
Department of Health,03K,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,03KBP062004XX,"1,288,921.17",SLA NOV 20
Department of Health,03K,31/10/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,KIRTON LINDSEY SURGERY,20200009,"156,380.66",SLA AUG & SEPT 20
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000041258,"-56,169.87",GP CONTRACTS
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000041259,"222,085.07",GP CONTRACTS
Department of Health,03K,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,LEEDS TEACHING HOSPITALS NHS TRUST,03KBP062005,"55,627.85",SLA NOV 20
Department of Health,03K,31/10/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,03KBP062006XX,"73,675.48",SLA NOV 20
Department of Health,03K,31/10/2020,Clinical&Medical-Voluntary Sector,HOSPICES,LINDSEY LODGE HOSPICE,LLH1274,"133,893.75",CCG GRANT INCOME Q3
Department of Health,03K,31/10/2020,Other Gen Supplies & Srv,PRIMARY CARE IT,N3I LTD,200,"42,096.00",PRIMARY CARE IT P7 20/21
Department of Health,03K,31/10/2020,Basic Sal-Rechgs to-from Other NHS,NHS 111,NHS NORTH EAST LINCOLNSHIRE CCG,7015701482,"38,143.57",SALARY RECHARD JUL -SEPT 20
Department of Health,03K,31/10/2020,Other Gen Supplies & Srv,PRIMARY CARE IT,NHS NORTH EAST LINCOLNSHIRE CCG,7015701475,"29,520.00",DATA QUALITY SERVICE 20/21
Department of Health,03K,31/10/2020,NHS AP IntraComm NHSE-CSU Accruals,BALANCE SHEET,NHS NORTH OF ENGLAND CSU,7310018954,"37,381.27",SLA APR 20
Department of Health,03K,31/10/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,NORTH LINCOLNSHIRE COUNCIL,A0042909,"131,656.73",CHC PAYMENTS
Department of Health,03K,31/10/2020,Cont Care-Learning Disab(<65),CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,NORTH LINCOLNSHIRE COUNCIL,A0042994,"128,460.59",CHC AUG 20
Department of Health,03K,31/10/2020,Services From Local Authorities,INTERMEDIATE CARE,NORTH LINCOLNSHIRE COUNCIL,A0042322,"104,110.00",INTERMEDIATE CARE SERVICES Q1
Department of Health,03K,31/10/2020,Services From Local Authorities,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,NORTH LINCOLNSHIRE COUNCIL,A0042914,"27,043.80",Adults & Community well being Q1
Department of Health,03K,31/10/2020,Cont Care- Prior Year Payments,Children's Continuing Care,NORTH LINCOLNSHIRE COUNCIL,E0021969,"36,178.00",Funding contribution 02/09/19 - 31/03/20
Department of Health,03K,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,03KBP062007XX,"10,491,617.28",SLA NOV 20
Department of Health,03K,31/10/2020,Cont Care-Interim Funding(Pre Panel),CHC ADULT FULLY FUNDED,NORWOOD HOUSE,01RA,"28,506.24",CARE FEES 14/07 - 05/10
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OSWALD ROAD MEDICAL SURGERY,KHU000041261,"68,844.42",GP CONTRACTS
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000041274,"-55,602.18",GP CONTRACTS
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000041275,"278,600.99",GP CONTRACTS
Department of Health,03K,31/10/2020,Miscellaneous Expenditure (L9),GP FORWARD VIEW,RIVERSIDE SURGERY,R963,"32,401.50",EAST NETWORK PCN EXTENDED NETWORK JUN 20
Department of Health,03K,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,03KBP062008XX,"1,307,882.61",SLA NOV 20
Department of Health,03K,31/10/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,SAFECARE NETWORK LTD,INV0431,"26,666.67",SAFE SERVICES JUL 20
Department of Health,03K,31/10/2020,Clinical&Medical-Independent Sector,PRIMARY CARE DEVELOPMENT,SAFECARE NETWORK LTD,INV0429,"39,060.00",CRT GP JUL 20
Department of Health,03K,31/10/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,SAFECARE NETWORK LTD,INV0473,"26,666.67",SAFE service Sept 20
Department of Health,03K,31/10/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,SAFECARE NETWORK LTD,INV0474,"26,666.67",SAFE service Aug 20
Department of Health,03K,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE CHILDRENS SERVICES,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,03KBP062009,"135,128.83",SLA NOV 20
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000041271,"-25,640.94",GP CONTRACTS
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000041272,"67,418.44",GP CONTRACTS
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000041262,"-91,817.08",GP CONTRACTS
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000041263,363291.99,GP CONTRACTS
Department of Health,03K,31/10/2020,Clinical&Medical-Independent Sector,NCAS/OATS,SPAMEDICA LTD,NHSNLN050,25538.52,OPTHALMOLOGY SERVICES AUG 20
Department of Health,03K,31/10/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPAMEDICA LTD,NHSNLN051,30653.67,OPTHALMOLOGY CATARACT SERVICES P6 20/21
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000041264,-56484.9,GP CONTRACTS
Department of Health,03K,31/10/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000041265,236450.91,GP CONTRACTS
Department of Health,03K,31/10/2020,Computer Software/License,PRIMARY CARE IT,TRUSTMARQUE SOLUTIONS LTD,2305735,69020.26,IT MONTTHLY SUBSCRIPTIONS
Department of Health,03K,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,03KBP062010,109199.63,SLA NOV 20
Department of Health,03K,31/10/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301625001,89813,DERMATOLOGY BLOCK CONTRACT P7 20/21
Department of Health,03K,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST COMMON LANE TEACHING PRACTICE,KHU000041075,73913.46,GP CONTRACTS
Department of Health,03K,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST TOWN SURGERY,KHU000041077,32173.16,GP CONTRACTS
Department of Health,03K,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,YORKSHIRE AMBULANCE SERVICE NHS TRUST,03KBP062011,254778.52,SLA NOV 20
