Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number, AP Amount (£) ,Description
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,CENTRAL SURGERY BARTON HUMBER,KHU000041603,"-64,837.79",GP CONTRACTS
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,CENTRAL SURGERY BARTON HUMBER,KHU000041604,"319,479.91",GP CONTRACTS
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CHURCH LANE MEDICAL CENTRE,KHU000041600,"92,884.41",GP CONTRACTS
Department of Health,03K,30/11/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,CORE CARE LINKS,KHU000041424,"77,268.99",GP CONTRACTS
Department of Health,03K,30/11/2020,Hcare Srv Rec Fdtn Trust-Non Contract,LEARNING DIFFICULTIES,CUMBRIA NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,03KBP072001,"54,828.27",NHS BLOCK CONTRACT DEC 20
Department of Health,03K,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,03KBP072002,"312,178.44",NHS BLOCK CONTRACT DEC 20
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR P A WEBSTER & PARTNERS,KHU000041605,"-80,373.01",GP CONTRACTS
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR P A WEBSTER & PARTNERS,KHU000041606,"275,460.66",GP CONTRACTS
Department of Health,03K,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,03KBP072003,"539,258.85",NHS BLOCK CONTRACT DEC 20
Department of Health,03K,30/11/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,ELYSIUM HEALTHCARE LTD,HLH00825,"33,035.15",NAMED PATIENT BED FEES OCT 20
Department of Health,03K,30/11/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1781B169658,"37,814.59",CHC OCTOBER 20
Department of Health,03K,30/11/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1781C169658,"26,013.60",CHC OCTOBER 20
Department of Health,03K,30/11/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,HAVENMERE HEALTH CARE LTD,1793169658,"68,654.07",SPECIALIST SERVICES OCT 20
Department of Health,03K,30/11/2020,Training Expenses,GP FORWARD VIEW,HAXBY GROUP TRAINING LTD,189,"33,600.00",NURSE LEADERSHIP & MANAGEMENT PROGRAMME
Department of Health,03K,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,03KBP072004,"1,288,921.17",NHS BLOCK CONTRACT DEC 20
Department of Health,03K,30/11/2020,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,JOHN KEVIN CLAYTON (SCUNTHORPE),4261 9 2020,"25,708.89",PHB DECEMBER 20
Department of Health,03K,30/11/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,KIRTON LINDSEY SURGERY,2020011,"78,190.33",BLOCK CONTRACT OCT 20
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000041607,"-64,546.51",GP CONTRACTS
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000041608,"236,746.01",GP CONTRACTS
Department of Health,03K,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,03KBP072005,"55,627.85",NHS BLOCK CONTRACT DEC 20
Department of Health,03K,30/11/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,03KBP072006,"73,675.48",NHS BLOCK CONTRACT DEC 20
Department of Health,03K,30/11/2020,Other Gen Supplies & Srv,PRIMARY CARE IT,N3I LTD,11,"224,446.00",PRIMARY CARE IT DATA CENTRE
Department of Health,03K,30/11/2020,Other Gen Supplies & Srv,PRIMARY CARE IT,N3I LTD,11,"50,000.00",PRIMARY CARE IT DATA CENTRE
Department of Health,03K,30/11/2020,Other Gen Supplies & Srv,PRIMARY CARE IT,N3I LTD,241,"42,096.00",PRIMARY CARE IT NOV 20
Department of Health,03K,30/11/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,NEW MEDICAL SYSTEMS LTD,00003349,"91,588.51",OPTHALMOLOGY CATARACT SERVICES P6 20/21
Department of Health,03K,30/11/2020,LPF Management Fees,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310019978,"37,381.27",SLA OCT 20
Department of Health,03K,30/11/2020,Services From Local Authorities,INTERMEDIATE CARE,NORTH LINCOLNSHIRE COUNCIL,A0043226,"104,110.00",INTERMEDIATE CARE SERVICE SONTRIBUTION Q3
Department of Health,03K,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,03KBP072007,"10,491,617.28",NHS BLOCK CONTRACT DEC 20
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OSWALD ROAD MEDICAL SURGERY,KHU000041610,"72,670.43",GP CONTRACTS
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000041623,"-65,852.53",GP CONTRACTS
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000041624,"328,482.60",GP CONTRACTS
Department of Health,03K,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,03KBP072008,"1,307,882.61",NHS BLOCK CONTRACT DEC
Department of Health,03K,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,03KBP072012,"175,390.00",NHS BLOCK CONTRACT EXTRA OCT
Department of Health,03K,30/11/2020,Clinical&Medical-Independent Sector,PRIMARY CARE DEVELOPMENT,SAFECARE NETWORK LTD,INV0480,"39,060.00",CRT GP AUG 20
Department of Health,03K,30/11/2020,Clinical&Medical-Independent Sector,PRIMARY CARE DEVELOPMENT,SAFECARE NETWORK LTD,INV0481,"37,800.00",CRT GP SEP 20
Department of Health,03K,30/11/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,SAFECARE NETWORK LTD,INV0489,"26,666.67",SAFE SERVICE OCT 20
Department of Health,03K,30/11/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,SAFECARE NETWORK LTD,INV0490,"26,666.67",SAFE SERVICE NOV 20
Department of Health,03K,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,03KBP072009,"135,128.83",NHS BLOCK CONTRACT DEC 20
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000041621,"74,773.35",GP CONTRACTS
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000041611,"-126,327.34",GP CONTRACTS
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000041612,"405,831.09",GP CONTRACTS
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000041613,"-58,355.04",GP CONTRACTS
Department of Health,03K,30/11/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000041614,"255,415.99",GP CONTRACTS
Department of Health,03K,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,03KBP072010,"109,199.63",NHS BLOCK CONTRACT DEC 20
Department of Health,03K,30/11/2020,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,VIRGIN CARE EAST RIDING LLP,301626001,"130,000.00",NHS BLOCK CONTRACT NOV 20
Department of Health,03K,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST COMMON LANE TEACHING PRACTICE,KHU000041421,"75,754.75",GP CONTRACT
Department of Health,03K,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST TOWN SURGERY,KHU000041423,"31,673.09",GP CONTRACTS
Department of Health,03K,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,03KBP072011,254778.52,NHS BLOCK CONTRACT DEC 20
