Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number, AP Amount (£) ,Description
Department of Health,03K,01/08/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400024311,"9,740,633.00",SLA CONTRACT AUGUST 2019
Department of Health,03K,01/08/2019,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810027410,"37,537.65",NHS111 CONTRACT AUGUST 2019
Department of Health,03K,01/08/2019,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,4000000572,"521,320.00",A&E SLA AUGUST 2019
Department of Health,03K,01/08/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4000572788,125201,SLA CONTRACT AUGUST 2019
Department of Health,03K,01/08/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,42946594,25289.14,NCA PATIENT RELATED ACTIVITY JUNE 2019
Department of Health,03K,01/08/2019,Hcare Srv Rec Fdtn Trust-CQUIN,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,56402005,315222,SLA CONTRACT AUGUST 2019
Department of Health,03K,01/08/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,UNIVERSITY HOSPITALS OF DERBY & BURTON NHS FOUNDATION TRUST,800012809,49865.48,NCA M1 FREEZE 19/20
Department of Health,03K,01/08/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,UNIVERSITY HOSPITALS OF DERBY & BURTON NHS FOUNDATION TRUST,800013647,-41490.13,19/20 M2 FREEZE
Department of Health,03K,01/08/2019,03KN.568684.52161067.00000.000000.000000,LEARNING DIFFICULTIES,NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,9810020512,70596.3,CARE JULY 2019
Department of Health,03K,01/08/2019,03KN.568711.52161004.00000.0V0168.000000,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0025370,1134338,AUGUST 2019 BLOCK
Department of Health,03K,01/08/2019,Miscellaneous Expenditure (L9),GP FORWARD VIEW,AMBER HOUSE,NOINV9585,54430.8,CARE HOME FEES APR - JUL 2019
Department of Health,03K,01/08/2019,03KN.568531.52161003.00000.0V1249.000000,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03KHULPF192005,118647,AUGUST 2019 BLOCK
Department of Health,03K,01/08/2019,03KN.568531.52161003.00000.0V1249.000000,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03KHULREC192003,50126.4,SAC ACTIVITIES JUNE 19/20
Department of Health,03K,01/08/2019,03KN.568531.52161003.00000.0V1249.000000,ACUTE COMMISSIONING,CARE UK CLINICAL SERVICES LTD,100098916,48942,AUGUST 2019 ACTIVITY
Department of Health,03K,01/08/2019,03KN.568571.52161003.00000.0V0922.000000,PRIMARY CARE IT,KIER BUSINESS SERVICES LTD,10177877,52778.4,AUGUST 2019 BLOCK
Department of Health,03K,01/08/2019,03KN.568682.52161067.00000.0V0832.000000,CHC ADULT FULLY FUNDED,HOLLY TREE LODGE NURSING HOME,1297,27986.2,CARE JULY 2019
Department of Health,03K,01/08/2019,Miscellaneous Expenditure (L9),COMMUNITY SERVICES,BARNARDOS,141009431,30499.08,FUNDING TOWARDS THERAPEUTIC SERVICES 19/20 QTR 1
Department of Health,03K,01/08/2019,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1497B169658,38559.89,CHC JULY 2019
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,HAVENMERE HEALTH CARE LTD,1509B169658,45493.55,Specialist Services July 2019
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301612001,97372.97,AUGUST 2019 BLOCK
Department of Health,03K,01/08/2019,Contract & Agency-Agency A & C,COMMISSIONING,ATTAIN HEALTH MANAGEMENT SERVICES LTD,4076,25530,M WATKINS NORTH LINCS VULNERABLE PEOPLE SUPPORT JULY 2019
Department of Health,03K,01/08/2019,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,ELITE CARE SOLUTIONS,47258,28119.04,CARE REF: 3069 22/07/19 - 18/08/19
Department of Health,03K,01/08/2019,Oth Trav Csts Commission and Discou,PATIENT TRANSPORT,SAVOY VENTURES LTD,9442,144648,PTS AUGUST 2019
Department of Health,03K,01/08/2019,Cont Care- Prior Year Payments,Children's Continuing Care,NORTH LINCOLNSHIRE COUNCIL,A0036058,58995,CARE REF 3517 28/04/16 - 20/11/16
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,SAFECARE NETWORK LTD,CN0133,-29959.64,ENHANCED SERVICES MAY 2019 OVER CHARGE
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,SAFECARE NETWORK LTD,CN0134,-29615.91,ENHANCED SERVICES MAY 2019
Department of Health,03K,01/08/2019,Miscellaneous Expenditure (L9),GP FORWARD VIEW,SAFECARE NETWORK LTD,EAJUL19,83333,EXTENDED ACCESS JULY 2019
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,ELYSIUM HEALTHCARE LTD,HLH00470,31969.5,BED FEES JUNE 2019
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,ELYSIUM HEALTHCARE LTD,HLH00470A,31969.5,BED FEES JUNE 2019
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,ELYSIUM HEALTHCARE LTD,HLH00470CR,-31969.5,CREDIT BED FEES JUNE 2019
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,ELYSIUM HEALTHCARE LTD,HLH00490,33035.15,JULY 2019 BED FEES
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,ELYSIUM HEALTHCARE LTD,HLH00490A,33035.15,JULY 2019 BED FEES
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,ELYSIUM HEALTHCARE LTD,HLH00490CR,-33035.15,JULY 2019 BED FEES
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,SAFECARE NETWORK LTD,INV0122,46446.9,ENHANCED SERVICES MAY 2019
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,SAFECARE NETWORK LTD,INV0126,48261.91,ENHANCED SERVICES MAY 2019
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ST HUGHS HOSPITAL,LINCNAUG2019,110132.42,AUGUST 2019 PROCEDURES
Department of Health,03K,01/08/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ST HUGHS HOSPITAL,JUNXS2019,81626.04,AUGUST 2019 BLOCK
Department of Health,03K,01/08/2019,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,EMERALD CARE SERVICES (NORTH LINCS) LTD,NOINV9564,37777.87,CARE JUNE - JULY 2019
