Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number, AP Amount (£) ,Description
Department of Health,03K,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,Hcare Srv Rec NHS Trust-Contract Baseline,LINCS COMMUNITY HEALTH SERVICES NHS TRUST,03KBP012005,"26,386.10",SLA APR 20
Department of Health,03K,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,Hcare Srv Rec NHS Trust-Contract Baseline,LINCS COMMUNITY HEALTH SERVICES NHS TRUST,03KBP022005,"26,386.10",SLA MAY 20
Department of Health,03K,30/04/2020,Clinical&Medical-Voluntary Sector,Clinical&Medical-Voluntary Sector,LINDSEY LODGE HOSPICE,PPLLH1226,"124,293.25",CCG GRANT Q1
Department of Health,03K,30/04/2020,Hcare Srv Rec NHS CCG-Contract Baseline,Hcare Srv Rec NHS CCG-Contract Baseline,NHS DONCASTER CCG,7014901884,"45,906.00",PUPOC SHARED SERVICES
Department of Health,03K,30/04/2020,LPF Management Fees,LPF Management Fees,NHS NORTH OF ENGLAND CSU,7310018519,"37,381.25",SLA MAR 20
Department of Health,03K,30/04/2020,Services From Local Authorities,Services From Local Authorities,NORTH LINCOLNSHIRE COUNCIL,A0041793,"104,110.00",INTERMEDIATE CARE SERVICES CONTRIBUTION  Q4
Department of Health,03K,30/04/2020,Cont Care-Learning Disab(<65),Cont Care-Learning Disab(<65),NORTH LINCOLNSHIRE COUNCIL,A0041949,"125,400.13",DOMICILIARY CARE SERVICES
Department of Health,03K,30/04/2020,Soc Care-Re-ablement services,Soc Care-Re-ablement services,NORTH LINCOLNSHIRE COUNCIL,PPNOINV11203,"576,916.67",BCF PAYMENT APR 20
Department of Health,03K,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,Hcare Srv Rec Fdtn Trust-Contract Baseline,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,03KBP012007,"10,491,617.28",SLA APR 20
Department of Health,03K,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,Hcare Srv Rec Fdtn Trust-Contract Baseline,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,03KBP022007,"10,491,617.28",SLA MAY 20
Department of Health,03K,30/04/2020,Hcare Srv Rec NHS Trust-Non Contract,Hcare Srv Rec NHS Trust-Non Contract,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2000110593,"27,076.98",NCA BILL M11 FLEX M10 FREEZE
Department of Health,03K,30/04/2020,Clinical&Medical-Independent Sector,Clinical&Medical-Independent Sector,ONEHEALTH GROUP,2632,"37,135.27",PATIENT ACTIVITY MAR 20
Department of Health,03K,30/04/2020,C&M-GMS Cost of Drugs -Prescribing,C&M-GMS Cost of Drugs -Prescribing,OSWALD ROAD MEDICAL SURGERY,KHU000039000,"61,592.91",GMS APR 20
Department of Health,03K,30/04/2020,C&M-GMS Cost of Drugs -Dispensing,C&M-GMS Cost of Drugs -Dispensing,RIVERSIDE SURGERY,KHU000039013,"-63,607.60",GMS APR 20
Department of Health,03K,30/04/2020,C&M-GMS Cost of Drugs -Dispensing,C&M-GMS Cost of Drugs -Dispensing,RIVERSIDE SURGERY,KHU000039014,"274,690.80",GMS APR 20
Department of Health,03K,30/04/2020,Miscellaneous Expenditure (L9),Miscellaneous Expenditure (L9),RIVERSIDE SURGERY,R895,"32,401.50",EXTENDED ACCESS FOR MAR 20 FOR EAST NETWORK PCN PRACTICES
Department of Health,03K,30/04/2020,Other Gen Supplies & Srv,Other Gen Supplies & Srv,RIVERSIDE SURGERY,R903,"26,754.67",15 MONTHS LICENCE ARDENS PRO
Department of Health,03K,30/04/2020,Miscellaneous Expenditure (L9),Miscellaneous Expenditure (L9),RIVERSIDE SURGERY,R905,"35,960.67",CCG PMS FUNDING
Department of Health,03K,30/04/2020,Miscellaneous Expenditure (L9),Miscellaneous Expenditure (L9),RIVERSIDE SURGERY,R911,"50,400.00",EAST PCN NETWORK
Department of Health,03K,30/04/2020,Miscellaneous Expenditure (L9),Miscellaneous Expenditure (L9),RIVERSIDE SURGERY,R921,"32,401.50",EXTENDED ACCESS FOR APR 20 FOR EAST NETWORK PCN PRACTICES
Department of Health,03K,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,Hcare Srv Rec Fdtn Trust-Contract Baseline,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,03KBP012008,"1,307,882.61",SLA APR 20
Department of Health,03K,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,Hcare Srv Rec Fdtn Trust-Contract Baseline,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,03KBP022008,"1,307,882.61",SLA MAY 20
Department of Health,03K,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,Hcare Srv Rec Fdtn Trust-Contract Baseline,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,03KBP022009,"42,263.46",SLA MAY 20
Department of Health,03K,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,Hcare Srv Rec Fdtn Trust-Contract Baseline,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,21001143,"43,074.00",SLA APR 20
Department of Health,03K,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,Hcare Srv Rec Fdtn Trust-Contract Baseline,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,03KBP012010,"135,128.83",SLA APR 20
Department of Health,03K,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,Hcare Srv Rec Fdtn Trust-Contract Baseline,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,03KBP022010,"135,128.83",SLA MAY 20
Department of Health,03K,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4000592858,"26,694.00",Q3 FREEZE POSITION CONTRACT
Department of Health,03K,30/04/2020,C&M-GMS Cost of Drugs -Dispensing,C&M-GMS Cost of Drugs -Dispensing,SK NAEEM,KHU000039011,"69,963.29",GMS APR 20
Department of Health,03K,30/04/2020,C&M-GMS Cost of Drugs -Dispensing,C&M-GMS Cost of Drugs -Dispensing,SOUTH AXHOLME PRACTICE,KHU000039001,"-110,237.85",GMS APR 20
Department of Health,03K,30/04/2020,C&M-GMS Cost of Drugs -Dispensing,C&M-GMS Cost of Drugs -Dispensing,SOUTH AXHOLME PRACTICE,KHU000039002,"369,003.26",GMS APR 20
Department of Health,03K,30/04/2020,Clinical&Medical-Independent Sector,Clinical&Medical-Independent Sector,SPAMEDICA LTD,NHSNLN044,"31,978.78",NCA FEB 20
Department of Health,03K,30/04/2020,Clinical&Medical-Independent Sector,Clinical&Medical-Independent Sector,ST HUGHS HOSPITAL,JANXS2020,"64,186.93",ACTIVITY OVER CONTRACT PLAN JAN 20
Department of Health,03K,30/04/2020,Recruitment Agency Fees,Recruitment Agency Fees,TEMPLARS MEDICAL AGENCY UK LTD,337,"30,000.00",MOU FUNDING
Department of Health,03K,30/04/2020,C&M-GMS Cost of Drugs -Dispensing,C&M-GMS Cost of Drugs -Dispensing,TRENT VIEW MEDICAL PRACTICE,KHU000039003,"-46,934.96",GMS APR 20
Department of Health,03K,30/04/2020,C&M-GMS Cost of Drugs -Dispensing,C&M-GMS Cost of Drugs -Dispensing,TRENT VIEW MEDICAL PRACTICE,KHU000039004,"231,699.97",GMS APR 20
Department of Health,03K,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,Hcare Srv Rec NHS Trust-Contract Baseline,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,03KBP012012,"109,199.63",SLA APR 20
Department of Health,03K,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,Hcare Srv Rec NHS Trust-Contract Baseline,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,03KBP022012,"109,199.63",SLA MAY 20
Department of Health,03K,30/04/2020,Clinical&Medical-Independent Sector,Clinical&Medical-Independent Sector,VIRGIN CARE EAST RIDING LLP,301173282,"130,000.00",SLA APR 20
Department of Health,03K,30/04/2020,C&M-PMS Contract Value,C&M-PMS Contract Value,WEST COMMON LANE TEACHING PRACTICE,KHU000038806,"71,325.73",GMS APR 20
Department of Health,03K,30/04/2020,C&M-PMS Contract Value,C&M-PMS Contract Value,WEST TOWN SURGERY,KHU000038808,"28,843.70",GMS APR 20
Department of Health,03K,30/04/2020,Hcare Srv Rec Fdtn Trust-Non Contract,Hcare Srv Rec Fdtn Trust-Non Contract,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,03KBP022013,"36,780.62",SLA MAY 20
Department of Health,03K,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,Hcare Srv Rec NHS Trust-Contract Baseline,YORKSHIRE AMBULANCE SERVICE NHS TRUST,03KBP012014,"40,778.52",SLA APR 20
Department of Health,03K,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,Hcare Srv Rec NHS Trust-Contract Baseline,YORKSHIRE AMBULANCE SERVICE NHS TRUST,03KBP022014,"254,778.52",SLA MAY 20
